"filename", "language", "JSON with Comments", "PHP", "reStructuredText", "C++", "YAML", "JSON", "C", "Markdown", "XML", "CSS", "SQL", "JavaScript", "HTML", "comment", "blank", "total"
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Extension.php", "PHP", 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -12, -70
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\ExtensionInterface.php", "PHP", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, -12, -91
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Extension\Core.php", "PHP", 0, -919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -511, -218, -1648
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Extension\Debug.php", "PHP", 0, -42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -11, -68
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Extension\Escaper.php", "PHP", 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -18, -113
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Extension\GlobalsInterface.php", "PHP", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -4, -25
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Extension\InitRuntimeInterface.php", "PHP", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -4, -25
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Extension\Optimizer.php", "PHP", 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -7, -36
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Extension\Profiler.php", "PHP", 0, -32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -10, -50
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Extension\Sandbox.php", "PHP", 0, -74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -19, -104
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Extension\Staging.php", "PHP", 0, -75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -21, -113
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Extension\StringLoader.php", "PHP", 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -6, -48
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\FactoryRuntimeLoader.php", "PHP", 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -7, -40
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\FileExtensionEscapingStrategy.php", "PHP", 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -10, -61
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Filter.php", "PHP", 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -14, -85
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\FilterCallableInterface.php", "PHP", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -25
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\FilterInterface.php", "PHP", 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -10, -44
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Filter\Function.php", "PHP", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -8, -41
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Filter\Method.php", "PHP", 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -8, -43
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Filter\Node.php", "PHP", 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -8, -43
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Function.php", "PHP", 0, -45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -13, -75
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\FunctionCallableInterface.php", "PHP", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -3, -25
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\FunctionInterface.php", "PHP", 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -8, -41
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Function\Function.php", "PHP", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -8, -42
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Function\Method.php", "PHP", 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -8, -44
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Function\Node.php", "PHP", 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -8, -43
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Lexer.php", "PHP", 0, -330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, -60, -428
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\LexerInterface.php", "PHP", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -3, -33
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\LoaderInterface.php", "PHP", 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, -6, -58
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Loader\Array.php", "PHP", 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -16, -98
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Loader\Chain.php", "PHP", 0, -107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -27, -152
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Loader\Filesystem.php", "PHP", 0, -188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -55, -299
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Loader\String.php", "PHP", 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -9, -59
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Markup.php", "PHP", 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -7, -40
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node.php", "PHP", 0, -160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -44, -257
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\NodeCaptureInterface.php", "PHP", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -4, -22
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\NodeInterface.php", "PHP", 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -5, -33
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\NodeOutputInterface.php", "PHP", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -4, -22
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\NodeTraverser.php", "PHP", 0, -48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -13, -87
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\NodeVisitorInterface.php", "PHP", 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -6, -46
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\NodeVisitor\Escaper.php", "PHP", 0, -110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -30, -155
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\NodeVisitor\Optimizer.php", "PHP", 0, -164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -52, -38, -254
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\NodeVisitor\SafeAnalysis.php", "PHP", 0, -114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -19, -151
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\NodeVisitor\Sandbox.php", "PHP", 0, -48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -15, -83
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\AutoEscape.php", "PHP", 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -5, -37
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Block.php", "PHP", 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -6, -42
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\BlockReference.php", "PHP", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -5, -35
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Body.php", "PHP", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -4, -22
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\CheckSecurity.php", "PHP", 0, -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -8, -81
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Deprecated.php", "PHP", 0, -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -8, -50
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Do.php", "PHP", 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -5, -36
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Embed.php", "PHP", 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -6, -47
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression.php", "PHP", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -4, -23
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Array.php", "PHP", 0, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -14, -84
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\AssignName.php", "PHP", 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -4, -26
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary.php", "PHP", 0, -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -5, -38
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Add.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\And.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\BitwiseAnd.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\BitwiseOr.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\BitwiseXor.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Concat.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Div.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\EndsWith.php", "PHP", 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -4, -33
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Equal.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -3, -20
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\FloorDiv.php", "PHP", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -4, -27
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Greater.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -3, -20
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\GreaterEqual.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -3, -20
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\In.php", "PHP", 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -4, -31
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Less.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -3, -20
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\LessEqual.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -3, -20
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Matches.php", "PHP", 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -4, -31
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Mod.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Mul.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\NotEqual.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -3, -20
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\NotIn.php", "PHP", 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -4, -31
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Or.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Power.php", "PHP", 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -5, -35
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Range.php", "PHP", 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -4, -31
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\StartsWith.php", "PHP", 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -4, -33
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Binary\Sub.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\BlockReference.php", "PHP", 0, -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -15, -94
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Call.php", "PHP", 0, -245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -39, -294
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Conditional.php", "PHP", 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -4, -34
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Constant.php", "PHP", 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -4, -26
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\ExtensionReference.php", "PHP", 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -5, -33
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Filter.php", "PHP", 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -6, -42
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Filter\Default.php", "PHP", 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -8, -46
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Function.php", "PHP", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -7, -46
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\GetAttr.php", "PHP", 0, -50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -15, -75
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\MethodCall.php", "PHP", 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -6, -44
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Name.php", "PHP", 0, -84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -13, -108
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\NullCoalesce.php", "PHP", 0, -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -5, -49
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Parent.php", "PHP", 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -5, -45
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\TempName.php", "PHP", 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -4, -29
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Test.php", "PHP", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -7, -46
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Test\Constant.php", "PHP", 0, -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -6, -49
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Test\Defined.php", "PHP", 0, -34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -8, -62
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Test\Divisibleby.php", "PHP", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -4, -36
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Test\Even.php", "PHP", 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -4, -35
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Test\Null.php", "PHP", 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -4, -34
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Test\Odd.php", "PHP", 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -4, -35
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Test\Sameas.php", "PHP", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -4, -32
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Unary.php", "PHP", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -5, -30
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Unary\Neg.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Unary\Not.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Expression\Unary\Pos.php", "PHP", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Flush.php", "PHP", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -5, -34
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\For.php", "PHP", 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -18, -114
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\ForLoop.php", "PHP", 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -7, -53
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\If.php", "PHP", 0, -46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -9, -69
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Import.php", "PHP", 0, -32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -7, -52
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Include.php", "PHP", 0, -63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -14, -91
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Macro.php", "PHP", 0, -96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -17, -126
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Module.php", "PHP", 0, -373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -61, -467
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Print.php", "PHP", 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -5, -37
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\twig\twig\lib\Twig\Node\Sandbox.php", "PHP", 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -5, -45
